[0.000000] (-) TimerEvent: {}
[2.712275] (-) TimerEvent: {}
[2.741403] (wheeltec_multi) StdoutLine: {'line': b"-- Using RMW implementation 'rmw_fastrtps_cpp' as default\n"}
[2.812431] (-) TimerEvent: {}
[2.913091] (-) TimerEvent: {}
[2.922078] (wheeltec_multi) StdoutLine: {'line': b'-- Found nav2_msgs: 1.1.6 (/home/wheeltec/wheeltec_ros2/install/nav2_msgs/share/nav2_msgs/cmake)\n'}
[2.995002] (wheeltec_multi) StdoutLine: {'line': b'-- Found rclpy: 3.3.15 (/opt/ros/humble/share/rclpy/cmake)\n'}
[2.995513] (wheeltec_multi) StdoutLine: {'line': b'-- Found sensor_msgs: 4.2.4 (/opt/ros/humble/share/sensor_msgs/cmake)\n'}
[3.013149] (-) TimerEvent: {}
[3.026129] (wheeltec_multi) StdoutLine: {'line': b'-- Found std_srvs: 4.2.4 (/opt/ros/humble/share/std_srvs/cmake)\n'}
[3.042807] (wheeltec_multi) StdoutLine: {'line': b'-- Found turn_on_wheeltec_robot: 0.0.0 (/home/wheeltec/wheeltec_ros2/install/turn_on_wheeltec_robot/share/turn_on_wheeltec_robot/cmake)\n'}
[3.058997] (wheeltec_multi) StdoutLine: {'line': b'-- Found ament_lint_auto: 0.12.11 (/opt/ros/humble/share/ament_lint_auto/cmake)\n'}
[3.113392] (-) TimerEvent: {}
[3.214214] (-) TimerEvent: {}
[3.314783] (-) TimerEvent: {}
[3.415372] (-) TimerEvent: {}
[3.516014] (-) TimerEvent: {}
[3.616643] (-) TimerEvent: {}
[3.717288] (-) TimerEvent: {}
[3.818062] (-) TimerEvent: {}
[3.918850] (-) TimerEvent: {}
[4.019683] (-) TimerEvent: {}
[4.120510] (-) TimerEvent: {}
[4.221365] (-) TimerEvent: {}
[4.322214] (-) TimerEvent: {}
[4.422986] (-) TimerEvent: {}
[4.523785] (-) TimerEvent: {}
[4.624534] (-) TimerEvent: {}
[4.725310] (-) TimerEvent: {}
[4.739350] (wheeltec_multi) StdoutLine: {'line': b"-- Added test 'copyright' to check source files copyright and LICENSE\n"}
[4.741953] (wheeltec_multi) StdoutLine: {'line': b"-- Added test 'cppcheck' to perform static code analysis on C / C++ code\n"}
[4.742518] (wheeltec_multi) StdoutLine: {'line': b'-- Configured cppcheck include dirs: /home/wheeltec/wheeltec_ros2/src/wheeltec_multi/include\n'}
[4.742813] (wheeltec_multi) StdoutLine: {'line': b'-- Configured cppcheck exclude dirs and/or files: \n'}
[4.744500] (wheeltec_multi) StdoutLine: {'line': b"-- Added test 'cpplint' to check C / C++ code against the Google style\n"}
[4.744841] (wheeltec_multi) StdoutLine: {'line': b'-- Configured cpplint exclude dirs and/or files: \n'}
[4.745244] (wheeltec_multi) StdoutLine: {'line': b"-- Added test 'flake8' to check Python code syntax and style conventions\n"}
[4.746424] (wheeltec_multi) StdoutLine: {'line': b"-- Added test 'lint_cmake' to check CMake code style\n"}
[4.747092] (wheeltec_multi) StdoutLine: {'line': b"-- Added test 'pep257' to check Python code against some of the docstring style conventions in PEP 257\n"}
[4.749017] (wheeltec_multi) StdoutLine: {'line': b"-- Added test 'uncrustify' to check C / C++ code style\n"}
[4.749277] (wheeltec_multi) StdoutLine: {'line': b'-- Configured uncrustify additional arguments: \n'}
[4.749734] (wheeltec_multi) StdoutLine: {'line': b"-- Added test 'xmllint' to check XML markup files\n"}
[4.751183] (wheeltec_multi) StdoutLine: {'line': b'-- Configuring done\n'}
[4.791104] (wheeltec_multi) StdoutLine: {'line': b'-- Generating done\n'}
[4.804933] (wheeltec_multi) StdoutLine: {'line': b'-- Build files have been written to: /home/wheeltec/wheeltec_ros2/build/wheeltec_multi\n'}
[4.825470] (-) TimerEvent: {}
[4.926148] (-) TimerEvent: {}
[5.026831] (-) TimerEvent: {}
[5.085304] (wheeltec_multi) StdoutLine: {'line': b'\x1b[35m\x1b[1mConsolidate compiler generated dependencies of target multi_slave\x1b[0m\n'}
[5.086232] (wheeltec_multi) StdoutLine: {'line': b'\x1b[35m\x1b[1mConsolidate compiler generated dependencies of target multi_avoidance\x1b[0m\n'}
[5.118841] (wheeltec_multi) StderrLine: {'line': b"gmake[2]: Warning: File '/home/wheeltec/wheeltec_ros2/src/wheeltec_multi/src/multi_avoidance.cpp' has modification time 1723161031 s in the future\n"}
[5.119662] (wheeltec_multi) StderrLine: {'line': b"gmake[2]: Warning: File '/home/wheeltec/wheeltec_ros2/src/wheeltec_multi/src/slave_tf_listener.cpp' has modification time 1723161031 s in the future\n"}
[5.126982] (-) TimerEvent: {}
[5.227753] (-) TimerEvent: {}
[5.230763] (wheeltec_multi) StdoutLine: {'line': b'[ 50%] \x1b[32mBuilding CXX object CMakeFiles/multi_slave.dir/src/slave_tf_listener.cpp.o\x1b[0m\n'}
[5.231214] (wheeltec_multi) StdoutLine: {'line': b'[ 50%] \x1b[32mBuilding CXX object CMakeFiles/multi_avoidance.dir/src/multi_avoidance.cpp.o\x1b[0m\n'}
[5.327920] (-) TimerEvent: {}
[5.428573] (-) TimerEvent: {}
[5.529250] (-) TimerEvent: {}
[5.629906] (-) TimerEvent: {}
[5.730562] (-) TimerEvent: {}
[5.815005] (wheeltec_multi) StderrLine: {'line': b'In file included from \x1b[01m\x1b[K/home/wheeltec/wheeltec_ros2/src/wheeltec_multi/src/slave_tf_listener.cpp:19\x1b[m\x1b[K:\n'}
[5.815472] (wheeltec_multi) StderrLine: {'line': b'\x1b[01m\x1b[K/opt/ros/humble/include/tf2_geometry_msgs/tf2_geometry_msgs/tf2_geometry_msgs.h:35:2:\x1b[m\x1b[K \x1b[01;35m\x1b[Kwarning: \x1b[m\x1b[K#warning This header is obsolete, please include tf2_geometry_msgs/tf2_geometry_msgs.hpp instead [\x1b[01;35m\x1b[K\x1b]8;;https://gcc.gnu.org/onlinedocs/gcc/Warning-Options.html#index-Wcpp\x07-Wcpp\x1b]8;;\x07\x1b[m\x1b[K]\n'}
[5.815640] (wheeltec_multi) StderrLine: {'line': b'   35 | #\x1b[01;35m\x1b[Kwarning\x1b[m\x1b[K This header is obsolete, please include tf2_geometry_msgs/tf2_geometry_msgs.hpp instead\n'}
[5.815776] (wheeltec_multi) StderrLine: {'line': b'      |  \x1b[01;35m\x1b[K^~~~~~~\x1b[m\x1b[K\n'}
[5.830677] (-) TimerEvent: {}
[5.931285] (-) TimerEvent: {}
[6.031971] (-) TimerEvent: {}
[6.132650] (-) TimerEvent: {}
[6.233366] (-) TimerEvent: {}
[6.334057] (-) TimerEvent: {}
[6.434741] (-) TimerEvent: {}
[6.535422] (-) TimerEvent: {}
[6.636112] (-) TimerEvent: {}
[6.736816] (-) TimerEvent: {}
[6.837497] (-) TimerEvent: {}
[6.938203] (-) TimerEvent: {}
[7.038908] (-) TimerEvent: {}
[7.139622] (-) TimerEvent: {}
[7.240330] (-) TimerEvent: {}
[7.341035] (-) TimerEvent: {}
[7.441737] (-) TimerEvent: {}
[7.542438] (-) TimerEvent: {}
[7.643138] (-) TimerEvent: {}
[7.743813] (-) TimerEvent: {}
[7.844503] (-) TimerEvent: {}
[7.945209] (-) TimerEvent: {}
[8.045896] (-) TimerEvent: {}
[8.146584] (-) TimerEvent: {}
[8.247299] (-) TimerEvent: {}
[8.348013] (-) TimerEvent: {}
[8.448726] (-) TimerEvent: {}
[8.549451] (-) TimerEvent: {}
[8.650176] (-) TimerEvent: {}
[8.750894] (-) TimerEvent: {}
[8.851614] (-) TimerEvent: {}
[8.952320] (-) TimerEvent: {}
[9.053043] (-) TimerEvent: {}
[9.153737] (-) TimerEvent: {}
[9.254427] (-) TimerEvent: {}
[9.355202] (-) TimerEvent: {}
[9.455917] (-) TimerEvent: {}
[9.556630] (-) TimerEvent: {}
[9.657340] (-) TimerEvent: {}
[9.758035] (-) TimerEvent: {}
[9.858724] (-) TimerEvent: {}
[9.959413] (-) TimerEvent: {}
[10.060121] (-) TimerEvent: {}
[10.160846] (-) TimerEvent: {}
[10.261541] (-) TimerEvent: {}
[10.362229] (-) TimerEvent: {}
[10.462907] (-) TimerEvent: {}
[10.563579] (-) TimerEvent: {}
[10.664295] (-) TimerEvent: {}
[10.765002] (-) TimerEvent: {}
[10.865703] (-) TimerEvent: {}
[10.966402] (-) TimerEvent: {}
[10.990632] (wheeltec_multi) StderrLine: {'line': b'\x1b[01m\x1b[K/home/wheeltec/wheeltec_ros2/src/wheeltec_multi/src/multi_avoidance.cpp:\x1b[m\x1b[K In function \xe2\x80\x98\x1b[01m\x1b[Kint main(int, char**)\x1b[m\x1b[K\xe2\x80\x99:\n'}
[10.991176] (wheeltec_multi) StderrLine: {'line': b'\x1b[01m\x1b[K/home/wheeltec/wheeltec_ros2/src/wheeltec_multi/src/multi_avoidance.cpp:68:13:\x1b[m\x1b[K \x1b[01;35m\x1b[Kwarning: \x1b[m\x1b[Kunused variable \xe2\x80\x98\x1b[01m\x1b[Ktemp_count\x1b[m\x1b[K\xe2\x80\x99 [\x1b[01;35m\x1b[K\x1b]8;;https://gcc.gnu.org/onlinedocs/gcc/Warning-Options.html#index-Wunused-variable\x07-Wunused-variable\x1b]8;;\x07\x1b[m\x1b[K]\n'}
[10.991378] (wheeltec_multi) StderrLine: {'line': b'   68 |         int \x1b[01;35m\x1b[Ktemp_count\x1b[m\x1b[K = 0;    //\xe8\xae\xa1\xe6\x95\xb0\xe5\x8f\x98\xe9\x87\x8f\n'}
[10.991519] (wheeltec_multi) StderrLine: {'line': b'      |             \x1b[01;35m\x1b[K^~~~~~~~~~\x1b[m\x1b[K\n'}
[11.066573] (-) TimerEvent: {}
[11.167277] (-) TimerEvent: {}
[11.267961] (-) TimerEvent: {}
[11.337072] (wheeltec_multi) StderrLine: {'line': b'\x1b[01m\x1b[K/home/wheeltec/wheeltec_ros2/src/wheeltec_multi/src/slave_tf_listener.cpp:68:72:\x1b[m\x1b[K \x1b[01;35m\x1b[Kwarning: \x1b[m\x1b[K\xe2\x80\x98\x1b[01m\x1b[Kstd_msgs::msg::Float32MultiArray_<std::allocator<void> >::ConstPtr\x1b[m\x1b[K\xe2\x80\x99 is deprecated [\x1b[01;35m\x1b[K\x1b]8;;https://gcc.gnu.org/onlinedocs/gcc/Warning-Options.html#index-Wdeprecated-declarations\x07-Wdeprecated-declarations\x1b]8;;\x07\x1b[m\x1b[K]\n'}
[11.337564] (wheeltec_multi) StderrLine: {'line': b'   68 | oid vel_Callback(const std_msgs::msg::Float32MultiArray::ConstPtr& msg\x1b[01;35m\x1b[K)\x1b[m\x1b[K\n'}
[11.337727] (wheeltec_multi) StderrLine: {'line': b'      |                                                                       \x1b[01;35m\x1b[K^\x1b[m\x1b[K\n'}
[11.337861] (wheeltec_multi) StderrLine: {'line': b'\n'}
[11.337983] (wheeltec_multi) StderrLine: {'line': b'In file included from \x1b[01m\x1b[K/opt/ros/humble/include/std_msgs/std_msgs/msg/float32_multi_array.hpp:7\x1b[m\x1b[K,\n'}
[11.338106] (wheeltec_multi) StderrLine: {'line': b'                 from \x1b[01m\x1b[K/home/wheeltec/wheeltec_ros2/src/wheeltec_multi/src/slave_tf_listener.cpp:20\x1b[m\x1b[K:\n'}
[11.338224] (wheeltec_multi) StderrLine: {'line': b'\x1b[01m\x1b[K/opt/ros/humble/include/std_msgs/std_msgs/msg/detail/float32_multi_array__struct.hpp:111:5:\x1b[m\x1b[K \x1b[01;36m\x1b[Knote: \x1b[m\x1b[Kdeclared here\n'}
[11.338340] (wheeltec_multi) StderrLine: {'line': b'  111 |     \x1b[01;36m\x1b[KConstPtr\x1b[m\x1b[K;\n'}
[11.338451] (wheeltec_multi) StderrLine: {'line': b'      |     \x1b[01;36m\x1b[K^~~~~~~~\x1b[m\x1b[K\n'}
[11.368103] (-) TimerEvent: {}
[11.468773] (-) TimerEvent: {}
[11.569452] (-) TimerEvent: {}
[11.654617] (wheeltec_multi) StderrLine: {'line': b'\x1b[01m\x1b[K/home/wheeltec/wheeltec_ros2/src/wheeltec_multi/src/slave_tf_listener.cpp:\x1b[m\x1b[K In function \xe2\x80\x98\x1b[01m\x1b[Kint main(int, char**)\x1b[m\x1b[K\xe2\x80\x99:\n'}
[11.655087] (wheeltec_multi) StderrLine: {'line': b'\x1b[01m\x1b[K/home/wheeltec/wheeltec_ros2/src/wheeltec_multi/src/slave_tf_listener.cpp:161:38:\x1b[m\x1b[K \x1b[01;35m\x1b[Kwarning: \x1b[m\x1b[Kcatching polymorphic type \xe2\x80\x98\x1b[01m\x1b[Kclass tf2::TransformException\x1b[m\x1b[K\xe2\x80\x99 by value [\x1b[01;35m\x1b[K\x1b]8;;https://gcc.gnu.org/onlinedocs/gcc/Warning-Options.html#index-Wcatch-value=\x07-Wcatch-value=\x1b]8;;\x07\x1b[m\x1b[K]\n'}
[11.655248] (wheeltec_multi) StderrLine: {'line': b'  161 |       catch (tf2::TransformException \x1b[01;35m\x1b[Kex\x1b[m\x1b[K)\n'}
[11.655380] (wheeltec_multi) StderrLine: {'line': b'      |                                      \x1b[01;35m\x1b[K^~\x1b[m\x1b[K\n'}
[11.657932] (wheeltec_multi) StderrLine: {'line': b'\x1b[01m\x1b[K/home/wheeltec/wheeltec_ros2/src/wheeltec_multi/src/slave_tf_listener.cpp:185:14:\x1b[m\x1b[K \x1b[01;35m\x1b[Kwarning: \x1b[m\x1b[Kvariable \xe2\x80\x98\x1b[01m\x1b[Kangular_z1\x1b[m\x1b[K\xe2\x80\x99 set but not used [\x1b[01;35m\x1b[K\x1b]8;;https://gcc.gnu.org/onlinedocs/gcc/Warning-Options.html#index-Wunused-but-set-variable\x07-Wunused-but-set-variable\x1b]8;;\x07\x1b[m\x1b[K]\n'}
[11.658156] (wheeltec_multi) StderrLine: {'line': b'  185 |       double \x1b[01;35m\x1b[Kangular_z1\x1b[m\x1b[K ;\n'}
[11.658343] (wheeltec_multi) StderrLine: {'line': b'      |              \x1b[01;35m\x1b[K^~~~~~~~~~\x1b[m\x1b[K\n'}
[11.658532] (wheeltec_multi) StderrLine: {'line': b'\x1b[01m\x1b[K/home/wheeltec/wheeltec_ros2/src/wheeltec_multi/src/slave_tf_listener.cpp:258:38:\x1b[m\x1b[K \x1b[01;35m\x1b[Kwarning: \x1b[m\x1b[Kcatching polymorphic type \xe2\x80\x98\x1b[01m\x1b[Kclass tf2::TransformException\x1b[m\x1b[K\xe2\x80\x99 by value [\x1b[01;35m\x1b[K\x1b]8;;https://gcc.gnu.org/onlinedocs/gcc/Warning-Options.html#index-Wcatch-value=\x07-Wcatch-value=\x1b]8;;\x07\x1b[m\x1b[K]\n'}
[11.658659] (wheeltec_multi) StderrLine: {'line': b'  258 |       catch (tf2::TransformException \x1b[01;35m\x1b[Kex\x1b[m\x1b[K)\n'}
[11.658775] (wheeltec_multi) StderrLine: {'line': b'      |                                      \x1b[01;35m\x1b[K^~\x1b[m\x1b[K\n'}
[11.660935] (wheeltec_multi) StderrLine: {'line': b'\x1b[01m\x1b[K/home/wheeltec/wheeltec_ros2/src/wheeltec_multi/src/slave_tf_listener.cpp:128:10:\x1b[m\x1b[K \x1b[01;35m\x1b[Kwarning: \x1b[m\x1b[Kunused variable \xe2\x80\x98\x1b[01m\x1b[Ke_angular_x\x1b[m\x1b[K\xe2\x80\x99 [\x1b[01;35m\x1b[K\x1b]8;;https://gcc.gnu.org/onlinedocs/gcc/Warning-Options.html#index-Wunused-variable\x07-Wunused-variable\x1b]8;;\x07\x1b[m\x1b[K]\n'}
[11.661180] (wheeltec_multi) StderrLine: {'line': b'  128 |   double \x1b[01;35m\x1b[Ke_angular_x\x1b[m\x1b[K = 0;\n'}
[11.661307] (wheeltec_multi) StderrLine: {'line': b'      |          \x1b[01;35m\x1b[K^~~~~~~~~~~\x1b[m\x1b[K\n'}
[11.661422] (wheeltec_multi) StderrLine: {'line': b'\x1b[01m\x1b[K/home/wheeltec/wheeltec_ros2/src/wheeltec_multi/src/slave_tf_listener.cpp:129:10:\x1b[m\x1b[K \x1b[01;35m\x1b[Kwarning: \x1b[m\x1b[Kunused variable \xe2\x80\x98\x1b[01m\x1b[Ke_angular_y\x1b[m\x1b[K\xe2\x80\x99 [\x1b[01;35m\x1b[K\x1b]8;;https://gcc.gnu.org/onlinedocs/gcc/Warning-Options.html#index-Wunused-variable\x07-Wunused-variable\x1b]8;;\x07\x1b[m\x1b[K]\n'}
[11.661541] (wheeltec_multi) StderrLine: {'line': b'  129 |   double \x1b[01;35m\x1b[Ke_angular_y\x1b[m\x1b[K = 0;\n'}
[11.661662] (wheeltec_multi) StderrLine: {'line': b'      |          \x1b[01;35m\x1b[K^~~~~~~~~~~\x1b[m\x1b[K\n'}
[11.669550] (-) TimerEvent: {}
[11.770135] (-) TimerEvent: {}
[11.870822] (-) TimerEvent: {}
[11.971513] (-) TimerEvent: {}
[12.072200] (-) TimerEvent: {}
[12.172899] (-) TimerEvent: {}
[12.273560] (-) TimerEvent: {}
[12.374269] (-) TimerEvent: {}
[12.474961] (-) TimerEvent: {}
[12.575641] (-) TimerEvent: {}
[12.676317] (-) TimerEvent: {}
[12.777002] (-) TimerEvent: {}
[12.877698] (-) TimerEvent: {}
[12.978421] (-) TimerEvent: {}
[13.079119] (-) TimerEvent: {}
[13.179803] (-) TimerEvent: {}
[13.280485] (-) TimerEvent: {}
[13.381184] (-) TimerEvent: {}
[13.481869] (-) TimerEvent: {}
[13.582562] (-) TimerEvent: {}
[13.683263] (-) TimerEvent: {}
[13.783932] (-) TimerEvent: {}
[13.884612] (-) TimerEvent: {}
[13.985335] (-) TimerEvent: {}
[14.086030] (-) TimerEvent: {}
[14.186717] (-) TimerEvent: {}
[14.287405] (-) TimerEvent: {}
[14.388115] (-) TimerEvent: {}
[14.488809] (-) TimerEvent: {}
[14.589479] (-) TimerEvent: {}
[14.690150] (-) TimerEvent: {}
[14.790847] (-) TimerEvent: {}
[14.891533] (-) TimerEvent: {}
[14.992219] (-) TimerEvent: {}
[15.092886] (-) TimerEvent: {}
[15.193565] (-) TimerEvent: {}
[15.294235] (-) TimerEvent: {}
[15.394914] (-) TimerEvent: {}
[15.495574] (-) TimerEvent: {}
[15.596245] (-) TimerEvent: {}
[15.696922] (-) TimerEvent: {}
[15.797603] (-) TimerEvent: {}
[15.898297] (-) TimerEvent: {}
[15.999004] (-) TimerEvent: {}
[16.099682] (-) TimerEvent: {}
[16.200365] (-) TimerEvent: {}
[16.301077] (-) TimerEvent: {}
[16.401767] (-) TimerEvent: {}
[16.502448] (-) TimerEvent: {}
[16.603143] (-) TimerEvent: {}
[16.703861] (-) TimerEvent: {}
[16.804546] (-) TimerEvent: {}
[16.905280] (-) TimerEvent: {}
[17.005966] (-) TimerEvent: {}
[17.106681] (-) TimerEvent: {}
[17.207379] (-) TimerEvent: {}
[17.308050] (-) TimerEvent: {}
[17.408738] (-) TimerEvent: {}
[17.509452] (-) TimerEvent: {}
[17.610164] (-) TimerEvent: {}
[17.710841] (-) TimerEvent: {}
[17.811558] (-) TimerEvent: {}
[17.912217] (-) TimerEvent: {}
[18.012908] (-) TimerEvent: {}
[18.113576] (-) TimerEvent: {}
[18.214243] (-) TimerEvent: {}
[18.314913] (-) TimerEvent: {}
[18.415588] (-) TimerEvent: {}
[18.516267] (-) TimerEvent: {}
[18.616980] (-) TimerEvent: {}
[18.717649] (-) TimerEvent: {}
[18.818320] (-) TimerEvent: {}
[18.918995] (-) TimerEvent: {}
[19.019696] (-) TimerEvent: {}
[19.120389] (-) TimerEvent: {}
[19.221086] (-) TimerEvent: {}
[19.321762] (-) TimerEvent: {}
[19.422575] (-) TimerEvent: {}
[19.523270] (-) TimerEvent: {}
[19.623951] (-) TimerEvent: {}
[19.724626] (-) TimerEvent: {}
[19.825322] (-) TimerEvent: {}
[19.925994] (-) TimerEvent: {}
[20.026660] (-) TimerEvent: {}
[20.127332] (-) TimerEvent: {}
[20.228004] (-) TimerEvent: {}
[20.328667] (-) TimerEvent: {}
[20.429360] (-) TimerEvent: {}
[20.530018] (-) TimerEvent: {}
[20.630671] (-) TimerEvent: {}
[20.731336] (-) TimerEvent: {}
[20.832006] (-) TimerEvent: {}
[20.932691] (-) TimerEvent: {}
[21.033371] (-) TimerEvent: {}
[21.134046] (-) TimerEvent: {}
[21.234714] (-) TimerEvent: {}
[21.335387] (-) TimerEvent: {}
[21.436048] (-) TimerEvent: {}
[21.536701] (-) TimerEvent: {}
[21.637395] (-) TimerEvent: {}
[21.738058] (-) TimerEvent: {}
[21.838719] (-) TimerEvent: {}
[21.939386] (-) TimerEvent: {}
[22.040057] (-) TimerEvent: {}
[22.140718] (-) TimerEvent: {}
[22.241371] (-) TimerEvent: {}
[22.342050] (-) TimerEvent: {}
[22.442745] (-) TimerEvent: {}
[22.543438] (-) TimerEvent: {}
[22.644105] (-) TimerEvent: {}
[22.744786] (-) TimerEvent: {}
[22.845478] (-) TimerEvent: {}
[22.946117] (-) TimerEvent: {}
[23.046787] (-) TimerEvent: {}
[23.147450] (-) TimerEvent: {}
[23.248109] (-) TimerEvent: {}
[23.348807] (-) TimerEvent: {}
[23.449503] (-) TimerEvent: {}
[23.550172] (-) TimerEvent: {}
[23.650917] (-) TimerEvent: {}
[23.751593] (-) TimerEvent: {}
[23.852501] (-) TimerEvent: {}
[23.953197] (-) TimerEvent: {}
[24.053887] (-) TimerEvent: {}
[24.154601] (-) TimerEvent: {}
[24.255290] (-) TimerEvent: {}
[24.355982] (-) TimerEvent: {}
[24.456686] (-) TimerEvent: {}
[24.557389] (-) TimerEvent: {}
[24.658065] (-) TimerEvent: {}
[24.758724] (-) TimerEvent: {}
[24.859358] (-) TimerEvent: {}
[24.959989] (-) TimerEvent: {}
[25.060652] (-) TimerEvent: {}
[25.161352] (-) TimerEvent: {}
[25.262033] (-) TimerEvent: {}
[25.362703] (-) TimerEvent: {}
[25.463418] (-) TimerEvent: {}
[25.564099] (-) TimerEvent: {}
[25.664791] (-) TimerEvent: {}
[25.765456] (-) TimerEvent: {}
[25.866118] (-) TimerEvent: {}
[25.966754] (-) TimerEvent: {}
[26.067404] (-) TimerEvent: {}
[26.168058] (-) TimerEvent: {}
[26.268694] (-) TimerEvent: {}
[26.369370] (-) TimerEvent: {}
[26.470017] (-) TimerEvent: {}
[26.570655] (-) TimerEvent: {}
[26.671295] (-) TimerEvent: {}
[26.771932] (-) TimerEvent: {}
[26.872616] (-) TimerEvent: {}
[26.973408] (-) TimerEvent: {}
[27.074069] (-) TimerEvent: {}
[27.174717] (-) TimerEvent: {}
[27.275364] (-) TimerEvent: {}
[27.376017] (-) TimerEvent: {}
[27.476657] (-) TimerEvent: {}
[27.577329] (-) TimerEvent: {}
[27.677970] (-) TimerEvent: {}
[27.778620] (-) TimerEvent: {}
[27.879290] (-) TimerEvent: {}
[27.979965] (-) TimerEvent: {}
[28.080669] (-) TimerEvent: {}
[28.181349] (-) TimerEvent: {}
[28.282008] (-) TimerEvent: {}
[28.382667] (-) TimerEvent: {}
[28.483299] (-) TimerEvent: {}
[28.583952] (-) TimerEvent: {}
[28.684615] (-) TimerEvent: {}
[28.785287] (-) TimerEvent: {}
[28.885922] (-) TimerEvent: {}
[28.986564] (-) TimerEvent: {}
[29.087229] (-) TimerEvent: {}
[29.187908] (-) TimerEvent: {}
[29.288552] (-) TimerEvent: {}
[29.389232] (-) TimerEvent: {}
[29.489880] (-) TimerEvent: {}
[29.590544] (-) TimerEvent: {}
[29.691210] (-) TimerEvent: {}
[29.791903] (-) TimerEvent: {}
[29.793895] (wheeltec_multi) StdoutLine: {'line': b'[ 75%] \x1b[32m\x1b[1mLinking CXX executable multi_avoidance\x1b[0m\n'}
[29.892085] (-) TimerEvent: {}
[29.992769] (-) TimerEvent: {}
[30.093403] (-) TimerEvent: {}
[30.194119] (-) TimerEvent: {}
[30.294863] (-) TimerEvent: {}
[30.395584] (-) TimerEvent: {}
[30.496327] (-) TimerEvent: {}
[30.597084] (-) TimerEvent: {}
[30.697770] (-) TimerEvent: {}
[30.798435] (-) TimerEvent: {}
[30.899079] (-) TimerEvent: {}
[30.999746] (-) TimerEvent: {}
[31.100407] (-) TimerEvent: {}
[31.201044] (-) TimerEvent: {}
[31.259053] (wheeltec_multi) StderrLine: {'line': b'gmake[2]: warning:  Clock skew detected.  Your build may be incomplete.\n'}
[31.301219] (-) TimerEvent: {}
[31.366690] (wheeltec_multi) StdoutLine: {'line': b'[ 75%] Built target multi_avoidance\n'}
[31.401375] (-) TimerEvent: {}
[31.502105] (-) TimerEvent: {}
[31.602878] (-) TimerEvent: {}
[31.703669] (-) TimerEvent: {}
[31.804446] (-) TimerEvent: {}
[31.905238] (-) TimerEvent: {}
[32.006025] (-) TimerEvent: {}
[32.106840] (-) TimerEvent: {}
[32.207642] (-) TimerEvent: {}
[32.308450] (-) TimerEvent: {}
[32.409270] (-) TimerEvent: {}
[32.510044] (-) TimerEvent: {}
[32.610801] (-) TimerEvent: {}
[32.711572] (-) TimerEvent: {}
[32.812342] (-) TimerEvent: {}
[32.913148] (-) TimerEvent: {}
[33.013845] (-) TimerEvent: {}
[33.114565] (-) TimerEvent: {}
[33.215322] (-) TimerEvent: {}
[33.316132] (-) TimerEvent: {}
[33.416931] (-) TimerEvent: {}
[33.517705] (-) TimerEvent: {}
[33.618487] (-) TimerEvent: {}
[33.719262] (-) TimerEvent: {}
[33.820047] (-) TimerEvent: {}
[33.920848] (-) TimerEvent: {}
[34.021633] (-) TimerEvent: {}
[34.122404] (-) TimerEvent: {}
[34.223146] (-) TimerEvent: {}
[34.323904] (-) TimerEvent: {}
[34.424659] (-) TimerEvent: {}
[34.525448] (-) TimerEvent: {}
[34.626196] (-) TimerEvent: {}
[34.726954] (-) TimerEvent: {}
[34.827730] (-) TimerEvent: {}
[34.928489] (-) TimerEvent: {}
[35.029360] (-) TimerEvent: {}
[35.129971] (-) TimerEvent: {}
[35.230629] (-) TimerEvent: {}
[35.331316] (-) TimerEvent: {}
[35.431982] (-) TimerEvent: {}
[35.532653] (-) TimerEvent: {}
[35.633299] (-) TimerEvent: {}
[35.733940] (-) TimerEvent: {}
[35.834635] (-) TimerEvent: {}
[35.935323] (-) TimerEvent: {}
[36.035992] (-) TimerEvent: {}
[36.136646] (-) TimerEvent: {}
[36.237306] (-) TimerEvent: {}
[36.337966] (-) TimerEvent: {}
[36.438627] (-) TimerEvent: {}
[36.539277] (-) TimerEvent: {}
[36.639923] (-) TimerEvent: {}
[36.740559] (-) TimerEvent: {}
[36.841240] (-) TimerEvent: {}
[36.941932] (-) TimerEvent: {}
[37.042606] (-) TimerEvent: {}
[37.143263] (-) TimerEvent: {}
[37.243931] (-) TimerEvent: {}
[37.344596] (-) TimerEvent: {}
[37.445286] (-) TimerEvent: {}
[37.545945] (-) TimerEvent: {}
[37.646596] (-) TimerEvent: {}
[37.747253] (-) TimerEvent: {}
[37.796509] (wheeltec_multi) StdoutLine: {'line': b'[100%] \x1b[32m\x1b[1mLinking CXX executable multi_slave\x1b[0m\n'}
[37.847428] (-) TimerEvent: {}
[37.948232] (-) TimerEvent: {}
[38.049256] (-) TimerEvent: {}
[38.150065] (-) TimerEvent: {}
[38.250793] (-) TimerEvent: {}
[38.351555] (-) TimerEvent: {}
[38.452370] (-) TimerEvent: {}
[38.553233] (-) TimerEvent: {}
[38.654047] (-) TimerEvent: {}
[38.754870] (-) TimerEvent: {}
[38.855687] (-) TimerEvent: {}
[38.956480] (-) TimerEvent: {}
[39.057288] (-) TimerEvent: {}
[39.158107] (-) TimerEvent: {}
[39.258910] (-) TimerEvent: {}
[39.359729] (-) TimerEvent: {}
[39.460524] (-) TimerEvent: {}
[39.561349] (-) TimerEvent: {}
[39.629059] (wheeltec_multi) StderrLine: {'line': b'gmake[2]: warning:  Clock skew detected.  Your build may be incomplete.\n'}
