[0.000000] (-) TimerEvent: {}
[0.299879] (-) TimerEvent: {}
[0.400473] (-) TimerEvent: {}
[0.463976] (wheeltec_multi) StderrLine: {'line': b"gmake: Warning: File 'Makefile' has modification time 11110 s in the future\n"}
[0.500684] (-) TimerEvent: {}
[0.601575] (-) TimerEvent: {}
[0.630315] (wheeltec_multi) StdoutLine: {'line': b'-- Found ament_cmake: 1.3.7 (/home/wheeltec/autoware/install/ament_cmake/share/ament_cmake/cmake)\n'}
[0.701781] (-) TimerEvent: {}
[0.802627] (-) TimerEvent: {}
[0.903227] (-) TimerEvent: {}
[1.003992] (-) TimerEvent: {}
[1.104996] (-) TimerEvent: {}
[1.205909] (-) TimerEvent: {}
[1.306613] (-) TimerEvent: {}
[1.407367] (-) TimerEvent: {}
[1.418599] (wheeltec_multi) StdoutLine: {'line': b'-- Found geometry_msgs: 4.2.4 (/opt/ros/humble/share/geometry_msgs/cmake)\n'}
[1.507547] (-) TimerEvent: {}
[1.530108] (wheeltec_multi) StdoutLine: {'line': b'-- Found rosidl_generator_c: 3.1.6 (/opt/ros/humble/share/rosidl_generator_c/cmake)\n'}
[1.535493] (wheeltec_multi) StdoutLine: {'line': b'-- Found rosidl_adapter: 3.1.6 (/opt/ros/humble/share/rosidl_adapter/cmake)\n'}
[1.549029] (wheeltec_multi) StdoutLine: {'line': b'-- Found rosidl_generator_cpp: 3.1.6 (/opt/ros/humble/share/rosidl_generator_cpp/cmake)\n'}
[1.607756] (-) TimerEvent: {}
[1.671260] (wheeltec_multi) StdoutLine: {'line': b'-- Using all available rosidl_typesupport_c: rosidl_typesupport_fastrtps_c;rosidl_typesupport_introspection_c\n'}
[1.707955] (-) TimerEvent: {}
[1.799821] (wheeltec_multi) StdoutLine: {'line': b'-- Using all available rosidl_typesupport_cpp: rosidl_typesupport_fastrtps_cpp;rosidl_typesupport_introspection_cpp\n'}
[1.808097] (-) TimerEvent: {}
[1.908846] (-) TimerEvent: {}
[1.978907] (wheeltec_multi) StdoutLine: {'line': b'-- Found tf2_geometry_msgs: 0.25.11 (/opt/ros/humble/share/tf2_geometry_msgs/cmake)\n'}
[1.986211] (wheeltec_multi) StdoutLine: {'line': b'-- Found eigen3_cmake_module: 0.1.1 (/opt/ros/humble/share/eigen3_cmake_module/cmake)\n'}
[1.988738] (wheeltec_multi) StdoutLine: {'line': b'-- Ensuring Eigen3 include directory is part of orocos-kdl CMake target\n'}
[2.009025] (-) TimerEvent: {}
[2.109790] (-) TimerEvent: {}
[2.112846] (wheeltec_multi) StdoutLine: {'line': b'-- Found rmw_implementation_cmake: 6.1.2 (/opt/ros/humble/share/rmw_implementation_cmake/cmake)\n'}
[2.209981] (-) TimerEvent: {}
[2.218862] (wheeltec_multi) StdoutLine: {'line': b'-- Found rmw_fastrtps_cpp: 6.2.7 (/opt/ros/humble/share/rmw_fastrtps_cpp/cmake)\n'}
[2.310145] (-) TimerEvent: {}
[2.410967] (-) TimerEvent: {}
[2.511990] (-) TimerEvent: {}
[2.612688] (-) TimerEvent: {}
[2.713379] (-) TimerEvent: {}
[2.814047] (-) TimerEvent: {}
[2.914708] (-) TimerEvent: {}
[2.996688] (wheeltec_multi) StdoutLine: {'line': b"-- Using RMW implementation 'rmw_fastrtps_cpp' as default\n"}
[3.014886] (-) TimerEvent: {}
[3.115524] (-) TimerEvent: {}
[3.204983] (wheeltec_multi) StdoutLine: {'line': b'-- Found nav2_msgs: 1.1.6 (/home/wheeltec/wheeltec_ros2/install/nav2_msgs/share/nav2_msgs/cmake)\n'}
[3.215696] (-) TimerEvent: {}
[3.287306] (wheeltec_multi) StdoutLine: {'line': b'-- Found rclpy: 3.3.15 (/opt/ros/humble/share/rclpy/cmake)\n'}
[3.287818] (wheeltec_multi) StdoutLine: {'line': b'-- Found sensor_msgs: 4.2.4 (/opt/ros/humble/share/sensor_msgs/cmake)\n'}
[3.315875] (-) TimerEvent: {}
[3.322790] (wheeltec_multi) StdoutLine: {'line': b'-- Found std_srvs: 4.2.4 (/opt/ros/humble/share/std_srvs/cmake)\n'}
[3.341747] (wheeltec_multi) StdoutLine: {'line': b'-- Found turn_on_wheeltec_robot: 0.0.0 (/home/wheeltec/wheeltec_ros2/install/turn_on_wheeltec_robot/share/turn_on_wheeltec_robot/cmake)\n'}
[3.361989] (wheeltec_multi) StdoutLine: {'line': b'-- Found ament_lint_auto: 0.12.11 (/opt/ros/humble/share/ament_lint_auto/cmake)\n'}
[3.416069] (-) TimerEvent: {}
[3.516859] (-) TimerEvent: {}
[3.617568] (-) TimerEvent: {}
[3.718244] (-) TimerEvent: {}
[3.819084] (-) TimerEvent: {}
[3.919726] (-) TimerEvent: {}
[4.020349] (-) TimerEvent: {}
[4.120991] (-) TimerEvent: {}
[4.221614] (-) TimerEvent: {}
[4.322268] (-) TimerEvent: {}
[4.423063] (-) TimerEvent: {}
[4.523874] (-) TimerEvent: {}
[4.624672] (-) TimerEvent: {}
[4.725380] (-) TimerEvent: {}
[4.826201] (-) TimerEvent: {}
[4.927025] (-) TimerEvent: {}
[5.027867] (-) TimerEvent: {}
[5.074037] (wheeltec_multi) StdoutLine: {'line': b"-- Added test 'copyright' to check source files copyright and LICENSE\n"}
[5.076801] (wheeltec_multi) StdoutLine: {'line': b"-- Added test 'cppcheck' to perform static code analysis on C / C++ code\n"}
[5.077283] (wheeltec_multi) StdoutLine: {'line': b'-- Configured cppcheck include dirs: /home/wheeltec/wheeltec_ros2/src/wheeltec_multi/include\n'}
[5.077440] (wheeltec_multi) StdoutLine: {'line': b'-- Configured cppcheck exclude dirs and/or files: \n'}
[5.079508] (wheeltec_multi) StdoutLine: {'line': b"-- Added test 'cpplint' to check C / C++ code against the Google style\n"}
[5.079883] (wheeltec_multi) StdoutLine: {'line': b'-- Configured cpplint exclude dirs and/or files: \n'}
[5.080391] (wheeltec_multi) StdoutLine: {'line': b"-- Added test 'flake8' to check Python code syntax and style conventions\n"}
[5.081384] (wheeltec_multi) StdoutLine: {'line': b"-- Added test 'lint_cmake' to check CMake code style\n"}
[5.082245] (wheeltec_multi) StdoutLine: {'line': b"-- Added test 'pep257' to check Python code against some of the docstring style conventions in PEP 257\n"}
[5.084362] (wheeltec_multi) StdoutLine: {'line': b"-- Added test 'uncrustify' to check C / C++ code style\n"}
[5.084658] (wheeltec_multi) StdoutLine: {'line': b'-- Configured uncrustify additional arguments: \n'}
[5.085176] (wheeltec_multi) StdoutLine: {'line': b"-- Added test 'xmllint' to check XML markup files\n"}
[5.087302] (wheeltec_multi) StdoutLine: {'line': b'-- Configuring done\n'}
[5.128049] (-) TimerEvent: {}
[5.134685] (wheeltec_multi) StdoutLine: {'line': b'-- Generating done\n'}
[5.148767] (wheeltec_multi) StdoutLine: {'line': b'-- Build files have been written to: /home/wheeltec/wheeltec_ros2/build/wheeltec_multi\n'}
[5.228204] (-) TimerEvent: {}
[5.319215] (wheeltec_multi) StderrLine: {'line': b"gmake[2]: Warning: File 'CMakeFiles/multi_slave.dir/flags.make' has modification time 5690 s in the future\n"}
[5.319711] (wheeltec_multi) StderrLine: {'line': b"gmake[2]: Warning: File 'CMakeFiles/multi_avoidance.dir/flags.make' has modification time 5690 s in the future\n"}
[5.328505] (-) TimerEvent: {}
[5.425893] (wheeltec_multi) StdoutLine: {'line': b'\x1b[35m\x1b[1mConsolidate compiler generated dependencies of target multi_avoidance\x1b[0m\n'}
[5.426347] (wheeltec_multi) StdoutLine: {'line': b'\x1b[35m\x1b[1mConsolidate compiler generated dependencies of target multi_slave\x1b[0m\n'}
[5.428517] (-) TimerEvent: {}
[5.437781] (wheeltec_multi) StderrLine: {'line': b'gmake[2]: warning:  Clock skew detected.  Your build may be incomplete.\n'}
[5.439253] (wheeltec_multi) StderrLine: {'line': b'gmake[2]: warning:  Clock skew detected.  Your build may be incomplete.\n'}
[5.466813] (wheeltec_multi) StderrLine: {'line': b"gmake[2]: Warning: File 'CMakeFiles/multi_slave.dir/flags.make' has modification time 5690 s in the future\n"}
[5.467513] (wheeltec_multi) StderrLine: {'line': b"gmake[2]: Warning: File 'CMakeFiles/multi_avoidance.dir/flags.make' has modification time 5690 s in the future\n"}
[5.528768] (-) TimerEvent: {}
[5.603120] (wheeltec_multi) StdoutLine: {'line': b'[ 50%] \x1b[32mBuilding CXX object CMakeFiles/multi_avoidance.dir/src/multi_avoidance.cpp.o\x1b[0m\n'}
[5.603582] (wheeltec_multi) StdoutLine: {'line': b'[ 50%] \x1b[32mBuilding CXX object CMakeFiles/multi_slave.dir/src/slave_tf_listener.cpp.o\x1b[0m\n'}
[5.628959] (-) TimerEvent: {}
[5.729763] (-) TimerEvent: {}
[5.830458] (-) TimerEvent: {}
[5.931140] (-) TimerEvent: {}
[6.031792] (-) TimerEvent: {}
[6.132457] (-) TimerEvent: {}
[6.233204] (-) TimerEvent: {}
[6.333878] (-) TimerEvent: {}
[6.373528] (wheeltec_multi) StderrLine: {'line': b'In file included from \x1b[01m\x1b[K/home/wheeltec/wheeltec_ros2/src/wheeltec_multi/src/slave_tf_listener.cpp:19\x1b[m\x1b[K:\n'}
[6.374012] (wheeltec_multi) StderrLine: {'line': b'\x1b[01m\x1b[K/opt/ros/humble/include/tf2_geometry_msgs/tf2_geometry_msgs/tf2_geometry_msgs.h:35:2:\x1b[m\x1b[K \x1b[01;35m\x1b[Kwarning: \x1b[m\x1b[K#warning This header is obsolete, please include tf2_geometry_msgs/tf2_geometry_msgs.hpp instead [\x1b[01;35m\x1b[K\x1b]8;;https://gcc.gnu.org/onlinedocs/gcc/Warning-Options.html#index-Wcpp\x07-Wcpp\x1b]8;;\x07\x1b[m\x1b[K]\n'}
[6.374187] (wheeltec_multi) StderrLine: {'line': b'   35 | #\x1b[01;35m\x1b[Kwarning\x1b[m\x1b[K This header is obsolete, please include tf2_geometry_msgs/tf2_geometry_msgs.hpp instead\n'}
[6.374373] (wheeltec_multi) StderrLine: {'line': b'      |  \x1b[01;35m\x1b[K^~~~~~~\x1b[m\x1b[K\n'}
[6.434051] (-) TimerEvent: {}
[6.534722] (-) TimerEvent: {}
[6.635395] (-) TimerEvent: {}
[6.736077] (-) TimerEvent: {}
[6.836794] (-) TimerEvent: {}
[6.937473] (-) TimerEvent: {}
[7.038174] (-) TimerEvent: {}
[7.138835] (-) TimerEvent: {}
[7.239488] (-) TimerEvent: {}
[7.340206] (-) TimerEvent: {}
[7.441047] (-) TimerEvent: {}
[7.541753] (-) TimerEvent: {}
[7.642454] (-) TimerEvent: {}
[7.743147] (-) TimerEvent: {}
[7.843844] (-) TimerEvent: {}
[7.944578] (-) TimerEvent: {}
[8.045264] (-) TimerEvent: {}
[8.145955] (-) TimerEvent: {}
[8.246644] (-) TimerEvent: {}
[8.347321] (-) TimerEvent: {}
[8.448000] (-) TimerEvent: {}
[8.548760] (-) TimerEvent: {}
[8.649404] (-) TimerEvent: {}
[8.750085] (-) TimerEvent: {}
[8.850774] (-) TimerEvent: {}
[8.951460] (-) TimerEvent: {}
[9.052157] (-) TimerEvent: {}
[9.152854] (-) TimerEvent: {}
[9.253541] (-) TimerEvent: {}
[9.354209] (-) TimerEvent: {}
[9.454881] (-) TimerEvent: {}
[9.555541] (-) TimerEvent: {}
[9.656249] (-) TimerEvent: {}
[9.756994] (-) TimerEvent: {}
[9.857697] (-) TimerEvent: {}
[9.958363] (-) TimerEvent: {}
[10.059029] (-) TimerEvent: {}
[10.159706] (-) TimerEvent: {}
[10.260375] (-) TimerEvent: {}
[10.361049] (-) TimerEvent: {}
[10.461756] (-) TimerEvent: {}
[10.562429] (-) TimerEvent: {}
[10.663098] (-) TimerEvent: {}
[10.763776] (-) TimerEvent: {}
[10.864459] (-) TimerEvent: {}
[10.965168] (-) TimerEvent: {}
[11.065879] (-) TimerEvent: {}
[11.166567] (-) TimerEvent: {}
[11.267252] (-) TimerEvent: {}
[11.367933] (-) TimerEvent: {}
[11.415996] (wheeltec_multi) StderrLine: {'line': b'\x1b[01m\x1b[K/home/wheeltec/wheeltec_ros2/src/wheeltec_multi/src/multi_avoidance.cpp:\x1b[m\x1b[K In function \xe2\x80\x98\x1b[01m\x1b[Kint main(int, char**)\x1b[m\x1b[K\xe2\x80\x99:\n'}
[11.416502] (wheeltec_multi) StderrLine: {'line': b'\x1b[01m\x1b[K/home/wheeltec/wheeltec_ros2/src/wheeltec_multi/src/multi_avoidance.cpp:68:13:\x1b[m\x1b[K \x1b[01;35m\x1b[Kwarning: \x1b[m\x1b[Kunused variable \xe2\x80\x98\x1b[01m\x1b[Ktemp_count\x1b[m\x1b[K\xe2\x80\x99 [\x1b[01;35m\x1b[K\x1b]8;;https://gcc.gnu.org/onlinedocs/gcc/Warning-Options.html#index-Wunused-variable\x07-Wunused-variable\x1b]8;;\x07\x1b[m\x1b[K]\n'}
[11.416674] (wheeltec_multi) StderrLine: {'line': b'   68 |         int \x1b[01;35m\x1b[Ktemp_count\x1b[m\x1b[K = 0;    //\xe8\xae\xa1\xe6\x95\xb0\xe5\x8f\x98\xe9\x87\x8f\n'}
[11.416812] (wheeltec_multi) StderrLine: {'line': b'      |             \x1b[01;35m\x1b[K^~~~~~~~~~\x1b[m\x1b[K\n'}
[11.468105] (-) TimerEvent: {}
[11.568807] (-) TimerEvent: {}
[11.669488] (-) TimerEvent: {}
[11.770158] (-) TimerEvent: {}
[11.870829] (-) TimerEvent: {}
[11.971491] (-) TimerEvent: {}
[12.072155] (-) TimerEvent: {}
[12.126462] (wheeltec_multi) StderrLine: {'line': b'\x1b[01m\x1b[K/home/wheeltec/wheeltec_ros2/src/wheeltec_multi/src/slave_tf_listener.cpp:68:72:\x1b[m\x1b[K \x1b[01;35m\x1b[Kwarning: \x1b[m\x1b[K\xe2\x80\x98\x1b[01m\x1b[Kstd_msgs::msg::Float32MultiArray_<std::allocator<void> >::ConstPtr\x1b[m\x1b[K\xe2\x80\x99 is deprecated [\x1b[01;35m\x1b[K\x1b]8;;https://gcc.gnu.org/onlinedocs/gcc/Warning-Options.html#index-Wdeprecated-declarations\x07-Wdeprecated-declarations\x1b]8;;\x07\x1b[m\x1b[K]\n'}
[12.126951] (wheeltec_multi) StderrLine: {'line': b'   68 | oid vel_Callback(const std_msgs::msg::Float32MultiArray::ConstPtr& msg\x1b[01;35m\x1b[K)\x1b[m\x1b[K\n'}
[12.127109] (wheeltec_multi) StderrLine: {'line': b'      |                                                                       \x1b[01;35m\x1b[K^\x1b[m\x1b[K\n'}
[12.127238] (wheeltec_multi) StderrLine: {'line': b'\n'}
[12.127358] (wheeltec_multi) StderrLine: {'line': b'In file included from \x1b[01m\x1b[K/opt/ros/humble/include/std_msgs/std_msgs/msg/float32_multi_array.hpp:7\x1b[m\x1b[K,\n'}
[12.127477] (wheeltec_multi) StderrLine: {'line': b'                 from \x1b[01m\x1b[K/home/wheeltec/wheeltec_ros2/src/wheeltec_multi/src/slave_tf_listener.cpp:20\x1b[m\x1b[K:\n'}
[12.127592] (wheeltec_multi) StderrLine: {'line': b'\x1b[01m\x1b[K/opt/ros/humble/include/std_msgs/std_msgs/msg/detail/float32_multi_array__struct.hpp:111:5:\x1b[m\x1b[K \x1b[01;36m\x1b[Knote: \x1b[m\x1b[Kdeclared here\n'}
[12.127706] (wheeltec_multi) StderrLine: {'line': b'  111 |     \x1b[01;36m\x1b[KConstPtr\x1b[m\x1b[K;\n'}
[12.127816] (wheeltec_multi) StderrLine: {'line': b'      |     \x1b[01;36m\x1b[K^~~~~~~~\x1b[m\x1b[K\n'}
[12.172333] (-) TimerEvent: {}
[12.272984] (-) TimerEvent: {}
[12.373658] (-) TimerEvent: {}
[12.457491] (wheeltec_multi) StderrLine: {'line': b'\x1b[01m\x1b[K/home/wheeltec/wheeltec_ros2/src/wheeltec_multi/src/slave_tf_listener.cpp:\x1b[m\x1b[K In function \xe2\x80\x98\x1b[01m\x1b[Kint main(int, char**)\x1b[m\x1b[K\xe2\x80\x99:\n'}
[12.457966] (wheeltec_multi) StderrLine: {'line': b'\x1b[01m\x1b[K/home/wheeltec/wheeltec_ros2/src/wheeltec_multi/src/slave_tf_listener.cpp:161:38:\x1b[m\x1b[K \x1b[01;35m\x1b[Kwarning: \x1b[m\x1b[Kcatching polymorphic type \xe2\x80\x98\x1b[01m\x1b[Kclass tf2::TransformException\x1b[m\x1b[K\xe2\x80\x99 by value [\x1b[01;35m\x1b[K\x1b]8;;https://gcc.gnu.org/onlinedocs/gcc/Warning-Options.html#index-Wcatch-value=\x07-Wcatch-value=\x1b]8;;\x07\x1b[m\x1b[K]\n'}
[12.458174] (wheeltec_multi) StderrLine: {'line': b'  161 |       catch (tf2::TransformException \x1b[01;35m\x1b[Kex\x1b[m\x1b[K)\n'}
[12.458308] (wheeltec_multi) StderrLine: {'line': b'      |                                      \x1b[01;35m\x1b[K^~\x1b[m\x1b[K\n'}
[12.460730] (wheeltec_multi) StderrLine: {'line': b'\x1b[01m\x1b[K/home/wheeltec/wheeltec_ros2/src/wheeltec_multi/src/slave_tf_listener.cpp:185:14:\x1b[m\x1b[K \x1b[01;35m\x1b[Kwarning: \x1b[m\x1b[Kvariable \xe2\x80\x98\x1b[01m\x1b[Kangular_z1\x1b[m\x1b[K\xe2\x80\x99 set but not used [\x1b[01;35m\x1b[K\x1b]8;;https://gcc.gnu.org/onlinedocs/gcc/Warning-Options.html#index-Wunused-but-set-variable\x07-Wunused-but-set-variable\x1b]8;;\x07\x1b[m\x1b[K]\n'}
[12.460927] (wheeltec_multi) StderrLine: {'line': b'  185 |       double \x1b[01;35m\x1b[Kangular_z1\x1b[m\x1b[K ;\n'}
[12.461057] (wheeltec_multi) StderrLine: {'line': b'      |              \x1b[01;35m\x1b[K^~~~~~~~~~\x1b[m\x1b[K\n'}
[12.461245] (wheeltec_multi) StderrLine: {'line': b'\x1b[01m\x1b[K/home/wheeltec/wheeltec_ros2/src/wheeltec_multi/src/slave_tf_listener.cpp:258:38:\x1b[m\x1b[K \x1b[01;35m\x1b[Kwarning: \x1b[m\x1b[Kcatching polymorphic type \xe2\x80\x98\x1b[01m\x1b[Kclass tf2::TransformException\x1b[m\x1b[K\xe2\x80\x99 by value [\x1b[01;35m\x1b[K\x1b]8;;https://gcc.gnu.org/onlinedocs/gcc/Warning-Options.html#index-Wcatch-value=\x07-Wcatch-value=\x1b]8;;\x07\x1b[m\x1b[K]\n'}
[12.461417] (wheeltec_multi) StderrLine: {'line': b'  258 |       catch (tf2::TransformException \x1b[01;35m\x1b[Kex\x1b[m\x1b[K)\n'}
[12.461537] (wheeltec_multi) StderrLine: {'line': b'      |                                      \x1b[01;35m\x1b[K^~\x1b[m\x1b[K\n'}
[12.463606] (wheeltec_multi) StderrLine: {'line': b'\x1b[01m\x1b[K/home/wheeltec/wheeltec_ros2/src/wheeltec_multi/src/slave_tf_listener.cpp:128:10:\x1b[m\x1b[K \x1b[01;35m\x1b[Kwarning: \x1b[m\x1b[Kunused variable \xe2\x80\x98\x1b[01m\x1b[Ke_angular_x\x1b[m\x1b[K\xe2\x80\x99 [\x1b[01;35m\x1b[K\x1b]8;;https://gcc.gnu.org/onlinedocs/gcc/Warning-Options.html#index-Wunused-variable\x07-Wunused-variable\x1b]8;;\x07\x1b[m\x1b[K]\n'}
[12.463840] (wheeltec_multi) StderrLine: {'line': b'  128 |   double \x1b[01;35m\x1b[Ke_angular_x\x1b[m\x1b[K = 0;\n'}
[12.463984] (wheeltec_multi) StderrLine: {'line': b'      |          \x1b[01;35m\x1b[K^~~~~~~~~~~\x1b[m\x1b[K\n'}
[12.464114] (wheeltec_multi) StderrLine: {'line': b'\x1b[01m\x1b[K/home/wheeltec/wheeltec_ros2/src/wheeltec_multi/src/slave_tf_listener.cpp:129:10:\x1b[m\x1b[K \x1b[01;35m\x1b[Kwarning: \x1b[m\x1b[Kunused variable \xe2\x80\x98\x1b[01m\x1b[Ke_angular_y\x1b[m\x1b[K\xe2\x80\x99 [\x1b[01;35m\x1b[K\x1b]8;;https://gcc.gnu.org/onlinedocs/gcc/Warning-Options.html#index-Wunused-variable\x07-Wunused-variable\x1b]8;;\x07\x1b[m\x1b[K]\n'}
[12.464242] (wheeltec_multi) StderrLine: {'line': b'  129 |   double \x1b[01;35m\x1b[Ke_angular_y\x1b[m\x1b[K = 0;\n'}
[12.464390] (wheeltec_multi) StderrLine: {'line': b'      |          \x1b[01;35m\x1b[K^~~~~~~~~~~\x1b[m\x1b[K\n'}
[12.473783] (-) TimerEvent: {}
[12.574375] (-) TimerEvent: {}
[12.675068] (-) TimerEvent: {}
[12.775780] (-) TimerEvent: {}
[12.876460] (-) TimerEvent: {}
[12.977139] (-) TimerEvent: {}
[13.077799] (-) TimerEvent: {}
[13.178433] (-) TimerEvent: {}
[13.279099] (-) TimerEvent: {}
[13.379825] (-) TimerEvent: {}
[13.480540] (-) TimerEvent: {}
[13.581209] (-) TimerEvent: {}
[13.681885] (-) TimerEvent: {}
[13.782561] (-) TimerEvent: {}
[13.883223] (-) TimerEvent: {}
[13.983909] (-) TimerEvent: {}
[14.084614] (-) TimerEvent: {}
[14.185285] (-) TimerEvent: {}
[14.285969] (-) TimerEvent: {}
[14.386653] (-) TimerEvent: {}
[14.487336] (-) TimerEvent: {}
[14.588016] (-) TimerEvent: {}
[14.688731] (-) TimerEvent: {}
[14.789409] (-) TimerEvent: {}
[14.890093] (-) TimerEvent: {}
[14.990759] (-) TimerEvent: {}
[15.091434] (-) TimerEvent: {}
[15.192122] (-) TimerEvent: {}
[15.292839] (-) TimerEvent: {}
[15.393527] (-) TimerEvent: {}
[15.494222] (-) TimerEvent: {}
[15.594912] (-) TimerEvent: {}
[15.695660] (-) TimerEvent: {}
[15.796360] (-) TimerEvent: {}
[15.897026] (-) TimerEvent: {}
[15.997673] (-) TimerEvent: {}
[16.098361] (-) TimerEvent: {}
[16.199046] (-) TimerEvent: {}
[16.299743] (-) TimerEvent: {}
[16.400439] (-) TimerEvent: {}
[16.501119] (-) TimerEvent: {}
[16.601792] (-) TimerEvent: {}
[16.702482] (-) TimerEvent: {}
[16.803160] (-) TimerEvent: {}
[16.903829] (-) TimerEvent: {}
[17.004488] (-) TimerEvent: {}
[17.105179] (-) TimerEvent: {}
[17.205864] (-) TimerEvent: {}
[17.306550] (-) TimerEvent: {}
[17.407231] (-) TimerEvent: {}
[17.507913] (-) TimerEvent: {}
[17.608635] (-) TimerEvent: {}
[17.709305] (-) TimerEvent: {}
[17.809982] (-) TimerEvent: {}
[17.910653] (-) TimerEvent: {}
[18.011341] (-) TimerEvent: {}
[18.112016] (-) TimerEvent: {}
[18.212710] (-) TimerEvent: {}
[18.313375] (-) TimerEvent: {}
[18.414046] (-) TimerEvent: {}
[18.514746] (-) TimerEvent: {}
[18.615433] (-) TimerEvent: {}
[18.716163] (-) TimerEvent: {}
[18.816897] (-) TimerEvent: {}
[18.917604] (-) TimerEvent: {}
[19.018290] (-) TimerEvent: {}
[19.118958] (-) TimerEvent: {}
[19.219648] (-) TimerEvent: {}
[19.320635] (-) TimerEvent: {}
[19.421325] (-) TimerEvent: {}
[19.521997] (-) TimerEvent: {}
[19.622698] (-) TimerEvent: {}
[19.723417] (-) TimerEvent: {}
[19.824098] (-) TimerEvent: {}
[19.924806] (-) TimerEvent: {}
[20.025505] (-) TimerEvent: {}
[20.126219] (-) TimerEvent: {}
[20.226874] (-) TimerEvent: {}
[20.327528] (-) TimerEvent: {}
[20.428196] (-) TimerEvent: {}
[20.528908] (-) TimerEvent: {}
[20.629610] (-) TimerEvent: {}
[20.730269] (-) TimerEvent: {}
[20.830915] (-) TimerEvent: {}
[20.931561] (-) TimerEvent: {}
[21.032532] (-) TimerEvent: {}
[21.133468] (-) TimerEvent: {}
[21.234121] (-) TimerEvent: {}
[21.334779] (-) TimerEvent: {}
[21.435510] (-) TimerEvent: {}
[21.536160] (-) TimerEvent: {}
[21.636858] (-) TimerEvent: {}
[21.737502] (-) TimerEvent: {}
[21.838158] (-) TimerEvent: {}
[21.938820] (-) TimerEvent: {}
[22.039491] (-) TimerEvent: {}
[22.140159] (-) TimerEvent: {}
[22.240888] (-) TimerEvent: {}
[22.341551] (-) TimerEvent: {}
[22.442201] (-) TimerEvent: {}
[22.542848] (-) TimerEvent: {}
[22.643503] (-) TimerEvent: {}
[22.744142] (-) TimerEvent: {}
[22.844813] (-) TimerEvent: {}
[22.945488] (-) TimerEvent: {}
[23.046134] (-) TimerEvent: {}
[23.146793] (-) TimerEvent: {}
[23.247445] (-) TimerEvent: {}
[23.348102] (-) TimerEvent: {}
[23.448788] (-) TimerEvent: {}
[23.549442] (-) TimerEvent: {}
[23.650091] (-) TimerEvent: {}
[23.750741] (-) TimerEvent: {}
[23.851399] (-) TimerEvent: {}
[23.952066] (-) TimerEvent: {}
[24.052805] (-) TimerEvent: {}
[24.153621] (-) TimerEvent: {}
[24.254291] (-) TimerEvent: {}
[24.354952] (-) TimerEvent: {}
[24.455632] (-) TimerEvent: {}
[24.556344] (-) TimerEvent: {}
[24.657023] (-) TimerEvent: {}
[24.757695] (-) TimerEvent: {}
[24.858347] (-) TimerEvent: {}
[24.959008] (-) TimerEvent: {}
[25.059661] (-) TimerEvent: {}
[25.160339] (-) TimerEvent: {}
[25.260965] (-) TimerEvent: {}
[25.361599] (-) TimerEvent: {}
[25.462297] (-) TimerEvent: {}
[25.562948] (-) TimerEvent: {}
[25.663597] (-) TimerEvent: {}
[25.764256] (-) TimerEvent: {}
[25.864952] (-) TimerEvent: {}
[25.965640] (-) TimerEvent: {}
[26.066304] (-) TimerEvent: {}
[26.166968] (-) TimerEvent: {}
[26.267603] (-) TimerEvent: {}
[26.368239] (-) TimerEvent: {}
[26.469077] (-) TimerEvent: {}
[26.569880] (-) TimerEvent: {}
[26.670536] (-) TimerEvent: {}
[26.771213] (-) TimerEvent: {}
[26.871868] (-) TimerEvent: {}
[26.972560] (-) TimerEvent: {}
[27.073193] (-) TimerEvent: {}
[27.173883] (-) TimerEvent: {}
[27.274539] (-) TimerEvent: {}
[27.375192] (-) TimerEvent: {}
[27.475866] (-) TimerEvent: {}
[27.576514] (-) TimerEvent: {}
[27.677164] (-) TimerEvent: {}
[27.777828] (-) TimerEvent: {}
[27.878504] (-) TimerEvent: {}
[27.979177] (-) TimerEvent: {}
[28.079845] (-) TimerEvent: {}
[28.180476] (-) TimerEvent: {}
[28.281109] (-) TimerEvent: {}
[28.381766] (-) TimerEvent: {}
[28.482428] (-) TimerEvent: {}
[28.583084] (-) TimerEvent: {}
[28.683740] (-) TimerEvent: {}
[28.784397] (-) TimerEvent: {}
[28.885054] (-) TimerEvent: {}
[28.985723] (-) TimerEvent: {}
[29.086406] (-) TimerEvent: {}
[29.187063] (-) TimerEvent: {}
[29.287808] (-) TimerEvent: {}
[29.388582] (-) TimerEvent: {}
[29.489320] (-) TimerEvent: {}
[29.590068] (-) TimerEvent: {}
[29.690813] (-) TimerEvent: {}
[29.791551] (-) TimerEvent: {}
[29.892275] (-) TimerEvent: {}
[29.993044] (-) TimerEvent: {}
[30.093788] (-) TimerEvent: {}
[30.194525] (-) TimerEvent: {}
[30.209073] (wheeltec_multi) StdoutLine: {'line': b'[ 75%] \x1b[32m\x1b[1mLinking CXX executable multi_avoidance\x1b[0m\n'}
[30.294704] (-) TimerEvent: {}
[30.395384] (-) TimerEvent: {}
[30.496079] (-) TimerEvent: {}
[30.596827] (-) TimerEvent: {}
[30.697513] (-) TimerEvent: {}
[30.798248] (-) TimerEvent: {}
[30.898985] (-) TimerEvent: {}
[30.999701] (-) TimerEvent: {}
[31.100395] (-) TimerEvent: {}
[31.201072] (-) TimerEvent: {}
[31.301718] (-) TimerEvent: {}
[31.402386] (-) TimerEvent: {}
[31.503064] (-) TimerEvent: {}
[31.603839] (-) TimerEvent: {}
